Time,Indoor Temperature(C),Indoor Humidity(%),Outdoor Temperature(C),Outdoor Humidity(%),Dew Point(C),Wind Chill(C),Heat Index(C),ABS Pressure(mmhg),REL Pressure(mmhg),Wind(m/s),Gust(m/s),Wind Direction(deg),Rain Event(mm),Rain Rate(mm/h),Hour Rain(mm),Daily Rain(mm),Weekly Rain(mm),Monthly Rain(mm),Yearly Rain(mm),Total Rain(mm),Solar Rad(w/m2),UVI,Soilmoisture(%),PM2.5(ug/m3),leafwetness(%),Temperature(C) 
2024/12/07 2:19:22,40.4,55,24.2,99,24.1,24.2,24.2,754.5,754.4,0,0,191,12.0,5.4,1.8,7.5,37.2,37.2,108.3,108.3,0,0,-,6553,-,-
2024/12/07 2:20:22,40.4,55,24.2,99,24.1,24.2,24.2,754.5,754.3,0,0,191,12.0,3.6,1.8,7.5,37.2,37.2,108.3,108.3,0,0,-,6553,-,-
2024/12/07 2:21:22,40.4,55,24.2,99,24.1,24.2,24.2,754.4,754.2,0,0,191,12.0,3.6,1.8,7.5,37.2,37.2,108.3,108.3,0,0,-,6553,-,-
2024/12/07 2:22:22,40.4,55,24.1,99,24.0,24.1,24.1,754.5,754.3,0,0,191,12.3,5.4,2.1,7.8,37.5,37.5,108.6,108.6,0,0,-,6553,-,-
2024/12/07 2:23:22,40.4,55,24.1,99,24.0,24.1,24.1,754.4,754.2,0,0,191,12.3,3.6,2.1,7.8,37.5,37.5,108.6,108.6,0,0,-,6553,-,-
2024/12/07 2:24:22,40.4,55,24.1,99,24.0,24.1,24.1,754.6,754.5,0,0,191,12.3,3.6,2.1,7.8,37.5,37.5,108.6,108.6,0,0,-,6553,-,-
2024/12/07 2:25:22,40.4,55,24.1,99,24.0,24.1,24.1,754.5,754.3,0,0,191,12.3,1.8,2.1,7.8,37.5,37.5,108.6,108.6,0,0,-,6553,-,-
2024/12/07 2:26:22,40.4,55,24.1,99,24.0,24.1,24.1,754.5,754.3,0,0,191,12.3,1.8,2.1,7.8,37.5,37.5,108.6,108.6,0,0,-,6553,-,-
2024/12/07 2:27:22,40.4,55,24.2,99,24.1,24.2,24.2,754.5,754.3,0,0,191,12.6,3.6,2.4,8.1,37.8,37.8,108.9,108.9,0,0,-,6553,-,-
2024/12/07 2:28:22,40.4,55,24.2,99,24.1,24.2,24.2,754.5,754.3,0,0,191,12.6,3.6,2.4,8.1,37.8,37.8,108.9,108.9,0,0,-,6553,-,-
2024/12/07 2:29:22,40.4,55,24.2,99,24.1,24.2,24.2,754.3,754.2,0,0,191,12.6,3.6,2.4,8.1,37.8,37.8,108.9,108.9,0,0,-,6553,-,-
2024/12/07 2:30:22,40.4,55,24.2,99,24.1,24.2,24.2,754.5,754.3,1.0,1.1,190,12.6,3.6,2.4,8.1,37.8,37.8,108.9,108.9,0,0,-,6553,-,-
2024/12/07 2:31:22,40.4,55,24.2,99,24.1,24.2,24.2,754.3,754.2,0,0,191,12.6,3.6,2.4,8.1,37.8,37.8,108.9,108.9,0,0,-,6553,-,-
2024/12/07 2:32:22,40.4,55,24.2,99,24.1,24.2,24.2,754.4,754.2,0,0,191,12.6,1.8,2.4,8.1,37.8,37.8,108.9,108.9,0,0,-,6553,-,-
2024/12/07 2:33:22,40.4,55,24.2,99,24.1,24.2,24.2,754.4,754.2,0,0,191,12.6,1.8,2.4,8.1,37.8,37.8,108.9,108.9,0,0,-,6553,-,-
2024/12/07 2:34:22,40.4,55,24.2,99,24.1,24.2,24.2,754.5,754.3,0.1,1.1,191,12.9,3.6,2.7,8.4,38.1,38.1,109.2,109.2,0,0,-,6553,-,-
2024/12/07 2:35:22,40.4,55,24.2,99,24.1,24.2,24.2,754.5,754.4,0,0,191,12.9,3.6,2.7,8.4,38.1,38.1,109.2,109.2,0,0,-,6553,-,-
2024/12/07 2:36:22,40.4,55,24.2,99,24.1,24.2,24.2,754.5,754.3,0,0,191,12.9,3.6,2.7,8.4,38.1,38.1,109.2,109.2,0,0,-,6553,-,-
2024/12/07 2:37:22,40.4,55,24.2,99,24.1,24.2,24.2,754.5,754.4,0,0,191,12.9,1.8,2.7,8.4,38.1,38.1,109.2,109.2,0,0,-,6553,-,-
2024/12/07 2:38:22,40.4,55,24.2,99,24.1,24.2,24.2,754.3,754.2,0,0,191,12.9,1.8,2.7,8.4,38.1,38.1,109.2,109.2,0,0,-,6553,-,-
2024/12/07 2:39:22,40.4,55,24.2,99,24.1,24.2,24.2,754.5,754.3,0,0,191,12.9,1.8,2.7,8.4,38.1,38.1,109.2,109.2,0,0,-,6553,-,-
2024/12/07 2:40:22,40.4,55,24.2,99,24.1,24.2,24.2,754.5,754.3,0,0,191,13.2,3.6,3.0,8.7,38.4,38.4,109.5,109.5,0,0,-,6553,-,-
2024/12/07 2:41:22,40.4,55,24.2,99,24.1,24.2,24.2,754.2,754.1,0,0,191,13.2,3.6,3.0,8.7,38.4,38.4,109.5,109.5,0,0,-,6553,-,-
2024/12/07 2:42:22,40.4,55,24.2,99,24.1,24.2,24.2,754.3,754.2,0,0,191,13.2,3.6,3.0,8.7,38.4,38.4,109.5,109.5,0,0,-,6553,-,-
2024/12/07 2:43:22,40.4,55,24.2,99,24.1,24.2,24.2,754.4,754.2,0,0,191,13.5,5.4,3.3,9.0,38.7,38.7,109.8,109.8,0,0,-,6553,-,-
2024/12/07 2:44:22,40.4,55,24.1,99,24.0,24.1,24.1,754.3,754.2,0,0,191,13.5,3.6,3.3,9.0,38.7,38.7,109.8,109.8,0,0,-,6553,-,-
2024/12/07 2:45:22,40.4,55,24.1,99,24.0,24.1,24.1,754.5,754.3,0,0,191,13.5,3.6,3.3,9.0,38.7,38.7,109.8,109.8,0,0,-,6553,-,-
2024/12/07 2:46:22,40.4,55,24.1,99,24.0,24.1,24.1,754.5,754.4,0,0,191,13.5,3.6,3.3,9.0,38.7,38.7,109.8,109.8,0,0,-,6553,-,-
2024/12/07 2:47:22,40.4,55,24.2,99,24.1,24.2,24.2,754.4,754.2,0,0,191,13.8,5.4,3.6,9.3,39.0,39.0,110.1,110.1,0,0,-,6553,-,-
2024/12/07 2:48:22,40.4,55,24.2,99,24.1,24.2,24.2,754.3,754.2,0,0,191,13.8,5.4,3.6,9.3,39.0,39.0,110.1,110.1,0,0,-,6553,-,-
2024/12/07 2:49:22,40.4,55,24.2,99,24.1,24.2,24.2,754.5,754.3,0,0,191,13.8,5.4,3.6,9.3,39.0,39.0,110.1,110.1,0,0,-,6553,-,-
2024/12/07 2:50:22,40.4,55,24.2,99,24.1,24.2,24.2,754.3,754.2,0,0,191,14.1,7.2,3.9,9.6,39.3,39.3,110.4,110.4,0,0,-,6553,-,-
2024/12/07 2:51:22,40.4,55,24.2,99,24.1,24.2,24.2,754.5,754.3,0,0,191,14.1,5.4,3.9,9.6,39.3,39.3,110.4,110.4,0,0,-,6553,-,-
2024/12/07 2:52:22,40.4,55,24.2,99,24.1,24.2,24.2,754.3,754.2,0,0,191,14.1,5.4,3.9,9.6,39.3,39.3,110.4,110.4,0,0,-,6553,-,-
2024/12/07 2:53:22,40.4,55,24.2,99,24.1,24.2,24.2,754.5,754.3,0,0,191,14.1,3.6,3.9,9.6,39.3,39.3,110.4,110.4,0,0,-,6553,-,-
2024/12/07 2:54:22,40.4,55,24.2,99,24.1,24.2,24.2,754.3,754.2,0,0,191,14.1,3.6,3.9,9.6,39.3,39.3,110.4,110.4,0,0,-,6553,-,-
2024/12/07 2:55:22,40.4,55,24.1,99,24.0,24.1,24.1,754.3,754.2,0,0,191,14.1,3.6,3.9,9.6,39.3,39.3,110.4,110.4,0,0,-,6553,-,-
2024/12/07 2:56:22,40.4,55,24.1,99,24.0,24.1,24.1,754.4,754.2,0,0,191,14.1,3.6,3.9,9.6,39.3,39.3,110.4,110.4,0,0,-,6553,-,-
2024/12/07 2:57:22,40.4,55,24.1,99,24.0,24.1,24.1,754.5,754.3,0,0,191,14.1,1.8,3.9,9.6,39.3,39.3,110.4,110.4,0,0,-,6553,-,-
2024/12/07 2:58:22,40.4,55,24.1,99,24.0,24.1,24.1,754.5,754.4,0,0,191,14.1,1.8,3.9,9.6,39.3,39.3,110.4,110.4,0,0,-,6553,-,-
2024/12/07 2:59:22,40.4,55,24.1,99,24.0,24.1,24.1,754.5,754.3,0,0,191,14.4,3.6,4.2,9.9,39.6,39.6,110.7,110.7,0,0,-,6553,-,-
2024/12/07 3:00:22,40.4,55,24.1,99,24.0,24.1,24.1,754.5,754.3,0.4,1.1,191,14.4,1.8,0,9.9,39.6,39.6,110.7,110.7,0,0,-,6553,-,-
2024/12/07 3:01:22,40.4,55,24.1,99,24.0,24.1,24.1,754.3,754.2,0,0,191,14.4,1.8,0,9.9,39.6,39.6,110.7,110.7,0,0,-,6553,-,-
2024/12/07 3:02:22,40.4,55,24.1,99,24.0,24.1,24.1,754.7,754.5,0,0,191,14.4,1.8,0,9.9,39.6,39.6,110.7,110.7,0,0,-,6553,-,-
2024/12/07 3:03:22,40.4,55,24.1,99,24.0,24.1,24.1,754.5,754.4,0,0,191,14.4,1.8,0,9.9,39.6,39.6,110.7,110.7,0,0,-,6553,-,-
2024/12/07 3:04:22,40.4,55,24.1,99,24.0,24.1,24.1,754.8,754.6,0,0,191,14.4,1.8,0,9.9,39.6,39.6,110.7,110.7,0,0,-,6553,-,-
2024/12/07 3:05:22,40.4,55,24.0,99,23.9,24.0,24.0,754.5,754.4,0,0,191,14.4,1.8,0,9.9,39.6,39.6,110.7,110.7,0,0,-,6553,-,-
2024/12/07 3:06:22,40.4,55,24.0,99,23.9,24.0,24.0,754.6,754.5,0,0,191,14.4,1.8,0,9.9,39.6,39.6,110.7,110.7,0,0,-,6553,-,-
2024/12/07 3:07:22,40.4,55,24.0,99,23.9,24.0,24.0,754.6,754.5,0,0,191,14.4,1.8,0,9.9,39.6,39.6,110.7,110.7,0,0,-,6553,-,-
2024/12/07 3:08:22,40.4,55,24.0,99,23.9,24.0,24.0,754.5,754.4,0,0,191,14.4,1.8,0,9.9,39.6,39.6,110.7,110.7,0,0,-,6553,-,-
2024/12/07 3:09:22,40.4,55,24.0,99,23.9,24.0,24.0,754.7,754.5,0,0,191,14.4,0,0,9.9,39.6,39.6,110.7,110.7,0,0,-,6553,-,-
2024/12/07 3:10:22,40.4,55,24.0,99,23.9,24.0,24.0,754.6,754.5,0,0,191,14.4,0,0,9.9,39.6,39.6,110.7,110.7,0,0,-,6553,-,-
2024/12/07 3:11:22,40.4,55,24.0,99,23.9,24.0,24.0,754.5,754.3,0,0,191,14.4,0,0,9.9,39.6,39.6,110.7,110.7,0,0,-,6553,-,-
2024/12/07 3:12:22,40.4,55,24.0,99,23.9,24.0,24.0,754.6,754.5,0,0,191,14.7,1.8,0.3,10.2,39.9,39.9,111.0,111.0,0,0,-,6553,-,-
2024/12/07 3:13:22,40.4,55,24.0,99,23.9,24.0,24.0,754.6,754.5,0,0,191,14.7,1.8,0.3,10.2,39.9,39.9,111.0,111.0,0,0,-,6553,-,-
2024/12/07 3:14:22,40.4,55,24.0,99,23.9,24.0,24.0,754.5,754.4,0,0,191,14.7,1.8,0.3,10.2,39.9,39.9,111.0,111.0,0,0,-,6553,-,-
2024/12/07 3:15:22,40.4,55,24.0,99,23.9,24.0,24.0,754.5,754.4,0,0,191,14.7,1.8,0.3,10.2,39.9,39.9,111.0,111.0,0,0,-,6553,-,-
2024/12/07 3:16:22,40.4,55,24.0,99,23.9,24.0,24.0,754.4,754.2,0,0,191,14.7,1.8,0.3,10.2,39.9,39.9,111.0,111.0,0,0,-,6553,-,-
2024/12/07 3:17:22,40.4,55,24.0,99,23.9,24.0,24.0,754.5,754.3,0,0,191,14.7,1.8,0.3,10.2,39.9,39.9,111.0,111.0,0,0,-,6553,-,-
2024/12/07 3:18:22,40.4,55,24.0,99,23.9,24.0,24.0,754.7,754.5,0,0,191,15.0,3.6,0.6,10.5,40.2,40.2,111.3,111.3,0,0,-,6553,-,-
2024/12/07 3:19:22,40.4,55,24.0,99,23.9,24.0,24.0,754.5,754.4,0,0,191,15.0,3.6,0.6,10.5,40.2,40.2,111.3,111.3,0,0,-,6553,-,-
2024/12/07 3:20:22,40.4,55,24.0,99,23.9,24.0,24.0,754.5,754.4,0,0,191,15.0,3.6,0.6,10.5,40.2,40.2,111.3,111.3,0,0,-,6553,-,-
2024/12/07 3:21:22,40.4,55,24.0,99,23.9,24.0,24.0,754.5,754.4,0,0,191,15.0,3.6,0.6,10.5,40.2,40.2,111.3,111.3,0,0,-,6553,-,-
2024/12/07 3:22:22,40.4,55,24.0,99,23.9,24.0,24.0,754.5,754.4,0,0,191,15.0,3.6,0.6,10.5,40.2,40.2,111.3,111.3,0,0,-,6553,-,-
2024/12/07 3:23:22,40.4,55,24.0,99,23.9,24.0,24.0,754.5,754.4,0,0,191,15.0,1.8,0.6,10.5,40.2,40.2,111.3,111.3,0,0,-,6553,-,-
2024/12/07 3:24:22,40.4,55,24.0,99,23.9,24.0,24.0,754.5,754.4,0,0,191,15.0,1.8,0.6,10.5,40.2,40.2,111.3,111.3,0,0,-,6553,-,-
2024/12/07 3:25:22,40.4,55,24.0,99,23.9,24.0,24.0,754.5,754.3,0,0,191,15.3,3.6,0.9,10.8,40.5,40.5,111.6,111.6,0,0,-,6553,-,-
2024/12/07 3:26:22,40.4,55,24.0,99,23.9,24.0,24.0,754.5,754.4,0,0,191,15.3,3.6,0.9,10.8,40.5,40.5,111.6,111.6,0,0,-,6553,-,-
2024/12/07 3:27:22,40.4,55,24.0,99,23.9,24.0,24.0,754.5,754.4,0,0,191,15.3,3.6,0.9,10.8,40.5,40.5,111.6,111.6,0,0,-,6553,-,-
2024/12/07 3:28:22,40.4,55,24.0,99,23.9,24.0,24.0,754.6,754.5,0,0,191,15.3,3.6,0.9,10.8,40.5,40.5,111.6,111.6,0,0,-,6553,-,-
2024/12/07 3:29:22,40.4,55,24.0,99,23.9,24.0,24.0,754.6,754.5,0,0,191,15.3,1.8,0.9,10.8,40.5,40.5,111.6,111.6,0,0,-,6553,-,-
2024/12/07 3:30:22,40.4,55,24.0,99,23.9,24.0,24.0,754.6,754.5,0,0,191,15.3,1.8,0.9,10.8,40.5,40.5,111.6,111.6,0,0,-,6553,-,-
2024/12/07 3:31:22,40.4,55,24.0,99,23.9,24.0,24.0,754.7,754.5,0,0,191,15.3,1.8,0.9,10.8,40.5,40.5,111.6,111.6,0,0,-,6553,-,-
2024/12/07 3:32:22,40.4,55,24.0,99,23.9,24.0,24.0,754.7,754.5,0,0,191,15.6,3.6,1.2,11.1,40.8,40.8,111.9,111.9,0,0,-,6553,-,-
2024/12/07 3:33:22,40.4,55,24.0,99,23.9,24.0,24.0,754.8,754.6,0,0,191,15.6,3.6,1.2,11.1,40.8,40.8,111.9,111.9,0,0,-,6553,-,-
2024/12/07 3:34:22,40.4,55,24.0,99,23.9,24.0,24.0,754.8,754.6,0,0,191,15.6,3.6,1.2,11.1,40.8,40.8,111.9,111.9,0,0,-,6553,-,-
2024/12/07 3:35:22,40.4,55,24.0,99,23.9,24.0,24.0,754.8,754.7,0,0,191,15.6,3.6,1.2,11.1,40.8,40.8,111.9,111.9,0,0,-,6553,-,-
2024/12/07 3:36:22,40.4,55,24.0,99,23.9,24.0,24.0,754.7,754.5,0,0,191,15.9,3.6,1.5,11.4,41.1,41.1,112.2,112.2,0,0,-,6553,-,-
2024/12/07 3:37:22,40.4,55,24.0,99,23.9,24.0,24.0,754.8,754.6,0,0,191,15.9,3.6,1.5,11.4,41.1,41.1,112.2,112.2,0,0,-,6553,-,-
2024/12/07 3:38:22,40.4,55,24.1,99,24.0,24.1,24.1,754.8,754.6,0,0,191,15.9,3.6,1.5,11.4,41.1,41.1,112.2,112.2,0,0,-,6553,-,-
2024/12/07 3:39:22,40.4,55,24.1,99,24.0,24.1,24.1,754.9,754.8,0,0,191,15.9,3.6,1.5,11.4,41.1,41.1,112.2,112.2,0,0,-,6553,-,-
2024/12/07 3:40:22,40.4,55,24.0,99,23.9,24.0,24.0,754.8,754.7,0,0,191,15.9,3.6,1.5,11.4,41.1,41.1,112.2,112.2,0,0,-,6553,-,-
2024/12/07 3:41:22,40.4,55,24.0,99,23.9,24.0,24.0,754.8,754.7,0,0,191,15.9,3.6,1.5,11.4,41.1,41.1,112.2,112.2,0,0,-,6553,-,-
2024/12/07 3:42:22,40.4,55,24.0,99,23.9,24.0,24.0,755.1,755.0,0,0,191,15.9,1.8,1.5,11.4,41.1,41.1,112.2,112.2,0,0,-,6553,-,-
2024/12/07 3:43:22,40.4,55,24.0,99,23.9,24.0,24.0,755.0,754.8,0,0,191,15.9,1.8,1.5,11.4,41.1,41.1,112.2,112.2,0,0,-,6553,-,-
2024/12/07 3:44:22,40.4,55,24.1,99,24.0,24.1,24.1,755.1,754.9,0,0,191,15.9,1.8,1.5,11.4,41.1,41.1,112.2,112.2,0,0,-,6553,-,-
2024/12/07 3:45:22,40.4,55,24.1,99,24.0,24.1,24.1,754.9,754.8,0,0,191,16.2,1.8,1.8,11.7,41.4,41.4,112.5,112.5,0,0,-,6553,-,-
2024/12/07 3:46:22,40.4,55,24.1,99,24.0,24.1,24.1,754.8,754.6,0,0,191,16.2,1.8,1.8,11.7,41.4,41.4,112.5,112.5,0,0,-,6553,-,-
2024/12/07 3:47:22,40.4,55,24.1,99,24.0,24.1,24.1,754.8,754.6,0,0,191,16.2,1.8,1.8,11.7,41.4,41.4,112.5,112.5,0,0,-,6553,-,-
2024/12/07 3:48:22,40.4,55,24.1,99,24.0,24.1,24.1,754.9,754.8,0,0,191,16.2,1.8,1.8,11.7,41.4,41.4,112.5,112.5,0,0,-,6553,-,-
2024/12/07 3:49:22,40.4,55,24.1,99,24.0,24.1,24.1,755.0,754.8,0,0,191,16.2,1.8,1.8,11.7,41.4,41.4,112.5,112.5,0,0,-,6553,-,-
2024/12/07 3:50:22,40.4,55,24.1,99,24.0,24.1,24.1,754.8,754.7,0,0,191,16.2,1.8,1.8,11.7,41.4,41.4,112.5,112.5,0,0,-,6553,-,-
2024/12/07 3:51:22,40.4,55,24.1,99,24.0,24.1,24.1,754.8,754.6,0,0,191,16.2,1.8,1.8,11.7,41.4,41.4,112.5,112.5,0,0,-,6553,-,-
2024/12/07 3:52:22,40.4,55,24.1,99,24.0,24.1,24.1,754.8,754.7,0,0,191,16.2,1.8,1.8,11.7,41.4,41.4,112.5,112.5,0,0,-,6553,-,-
2024/12/07 3:53:22,40.4,55,24.1,99,24.0,24.1,24.1,754.8,754.7,0,0,191,16.2,1.8,1.8,11.7,41.4,41.4,112.5,112.5,0,0,-,6553,-,-
2024/12/07 3:54:22,40.4,55,24.1,99,24.0,24.1,24.1,754.7,754.5,0,0,191,16.2,1.8,1.8,11.7,41.4,41.4,112.5,112.5,0,0,-,6553,-,-
2024/12/07 3:55:22,40.4,55,24.1,99,24.0,24.1,24.1,754.8,754.6,0,0,191,16.5,3.6,2.1,12.0,41.7,41.7,112.8,112.8,0,0,-,6553,-,-
2024/12/07 3:56:22,40.4,55,24.1,99,24.0,24.1,24.1,754.6,754.5,0,0,191,16.5,1.8,2.1,12.0,41.7,41.7,112.8,112.8,0,0,-,6553,-,-
2024/12/07 3:57:22,40.4,55,24.1,99,24.0,24.1,24.1,754.6,754.5,0,0,191,16.5,1.8,2.1,12.0,41.7,41.7,112.8,112.8,0,0,-,6553,-,-
2024/12/07 3:58:22,40.4,55,24.1,99,24.0,24.1,24.1,754.6,754.5,0,0,191,16.5,1.8,2.1,12.0,41.7,41.7,112.8,112.8,0,0,-,6553,-,-
2024/12/07 3:59:22,40.4,55,24.0,99,23.9,24.0,24.0,754.4,754.2,0,0,191,16.5,1.8,2.1,12.0,41.7,41.7,112.8,112.8,0,0,-,6553,-,-
2024/12/07 4:00:22,40.4,55,24.0,99,23.9,24.0,24.0,754.8,754.6,0,0,191,16.5,1.8,0,12.0,41.7,41.7,112.8,112.8,0,0,-,6553,-,-
2024/12/07 4:01:22,40.4,55,24.0,99,23.9,24.0,24.0,754.5,754.3,0,0,191,16.5,1.8,0,12.0,41.7,41.7,112.8,112.8,0,0,-,6553,-,-
2024/12/07 4:02:22,40.4,55,24.0,99,23.9,24.0,24.0,754.5,754.4,0,0,191,16.5,1.8,0,12.0,41.7,41.7,112.8,112.8,0,0,-,6553,-,-
2024/12/07 4:03:22,40.4,55,24.0,99,23.9,24.0,24.0,754.6,754.5,0,0,191,16.5,1.8,0,12.0,41.7,41.7,112.8,112.8,0,0,-,6553,-,-
2024/12/07 4:04:22,40.4,55,24.0,99,23.9,24.0,24.0,754.6,754.5,0,0,191,16.5,1.8,0,12.0,41.7,41.7,112.8,112.8,0,0,-,6553,-,-
2024/12/07 4:05:22,40.4,55,24.0,99,23.9,24.0,24.0,754.7,754.5,0,0,191,16.5,0,0,12.0,41.7,41.7,112.8,112.8,0,0,-,6553,-,-
2024/12/07 4:06:22,40.4,55,24.0,99,23.9,24.0,24.0,754.5,754.4,0,0,191,16.5,0,0,12.0,41.7,41.7,112.8,112.8,0,0,-,6553,-,-
2024/12/07 4:07:22,40.4,55,24.0,99,23.9,24.0,24.0,754.6,754.5,0,0,191,16.5,0,0,12.0,41.7,41.7,112.8,112.8,0,0,-,6553,-,-
2024/12/07 4:08:22,40.4,55,24.0,99,23.9,24.0,24.0,754.6,754.5,0,0,191,16.5,0,0,12.0,41.7,41.7,112.8,112.8,0,0,-,6553,-,-
2024/12/07 4:09:22,40.4,55,24.0,99,23.9,24.0,24.0,754.5,754.4,0,0,191,16.5,0,0,12.0,41.7,41.7,112.8,112.8,0,0,-,6553,-,-
2024/12/07 4:10:22,40.4,55,24.0,99,23.9,24.0,24.0,754.7,754.5,0,0,191,16.5,0,0,12.0,41.7,41.7,112.8,112.8,0,0,-,6553,-,-
2024/12/07 4:11:22,40.4,55,24.0,99,23.9,24.0,24.0,754.5,754.3,0,0,191,16.8,1.8,0.3,12.3,42.0,42.0,113.1,113.1,0,0,-,6553,-,-
2024/12/07 4:12:22,40.4,55,24.0,99,23.9,24.0,24.0,754.5,754.3,0,0,191,16.8,1.8,0.3,12.3,42.0,42.0,113.1,113.1,0,0,-,6553,-,-
2024/12/07 4:13:22,40.4,55,23.9,99,23.8,23.9,23.9,754.6,754.5,0,0,191,16.8,1.8,0.3,12.3,42.0,42.0,113.1,113.1,0,0,-,6553,-,-
2024/12/07 4:14:22,40.4,55,23.9,99,23.8,23.9,23.9,754.8,754.7,0,0,191,16.8,1.8,0.3,12.3,42.0,42.0,113.1,113.1,0,0,-,6553,-,-
2024/12/07 4:15:22,40.4,55,23.9,99,23.8,23.9,23.9,754.5,754.3,0,0,191,16.8,1.8,0.3,12.3,42.0,42.0,113.1,113.1,0,0,-,6553,-,-
2024/12/07 4:16:22,40.4,55,23.9,99,23.8,23.9,23.9,754.6,754.5,0,0,191,16.8,1.8,0.3,12.3,42.0,42.0,113.1,113.1,0,0,-,6553,-,-
2024/12/07 4:17:22,40.4,55,23.9,99,23.8,23.9,23.9,754.5,754.4,0,0,191,17.1,3.6,0.6,12.6,42.3,42.3,113.4,113.4,0,0,-,6553,-,-
2024/12/07 4:18:22,40.4,55,23.9,99,23.8,23.9,23.9,754.6,754.5,0,0,191,17.1,3.6,0.6,12.6,42.3,42.3,113.4,113.4,0,0,-,6553,-,-
2024/12/07 4:19:22,40.4,55,23.9,99,23.8,23.9,23.9,754.5,754.4,0,0,191,17.1,3.6,0.6,12.6,42.3,42.3,113.4,113.4,0,0,-,6553,-,-
2024/12/07 4:20:22,40.4,55,23.9,99,23.8,23.9,23.9,754.6,754.5,0,0,191,17.1,3.6,0.6,12.6,42.3,42.3,113.4,113.4,0,0,-,6553,-,-
2024/12/07 4:21:22,40.4,55,23.9,99,23.8,23.9,23.9,754.5,754.3,0,0,191,17.1,1.8,0.6,12.6,42.3,42.3,113.4,113.4,0,0,-,6553,-,-
2024/12/07 4:22:22,40.4,55,23.9,99,23.8,23.9,23.9,754.5,754.4,0,0,191,17.1,1.8,0.6,12.6,42.3,42.3,113.4,113.4,0,0,-,6553,-,-
2024/12/07 4:23:22,40.4,55,23.9,99,23.8,23.9,23.9,754.6,754.5,0,0,191,17.4,3.6,0.9,12.9,42.6,42.6,113.7,113.7,0,0,-,6553,-,-
2024/12/07 4:24:22,40.4,55,23.9,99,23.8,23.9,23.9,754.6,754.5,0,0,191,17.4,3.6,0.9,12.9,42.6,42.6,113.7,113.7,0,0,-,6553,-,-
2024/12/07 4:25:22,40.4,55,23.9,99,23.8,23.9,23.9,754.5,754.4,0,0,191,17.4,3.6,0.9,12.9,42.6,42.6,113.7,113.7,0,0,-,6553,-,-
2024/12/07 4:26:22,40.4,55,23.9,99,23.8,23.9,23.9,754.6,754.5,0,0,191,17.4,3.6,0.9,12.9,42.6,42.6,113.7,113.7,0,0,-,6553,-,-
2024/12/07 4:27:22,40.4,55,23.9,99,23.8,23.9,23.9,754.5,754.3,0,0,191,17.4,3.6,0.9,12.9,42.6,42.6,113.7,113.7,0,0,-,6553,-,-
2024/12/07 4:28:22,40.4,55,23.9,99,23.8,23.9,23.9,754.6,754.5,0,0,191,17.4,1.8,0.9,12.9,42.6,42.6,113.7,113.7,0,0,-,6553,-,-
2024/12/07 4:29:22,40.4,55,23.9,99,23.8,23.9,23.9,754.5,754.3,0,0,191,17.4,1.8,0.9,12.9,42.6,42.6,113.7,113.7,0,0,-,6553,-,-
2024/12/07 4:30:22,40.4,55,23.9,99,23.8,23.9,23.9,754.8,754.6,0,0,191,17.4,1.8,0.9,12.9,42.6,42.6,113.7,113.7,0,0,-,6553,-,-
2024/12/07 4:31:22,40.4,55,23.9,99,23.8,23.9,23.9,754.5,754.4,0,0,191,17.4,1.8,0.9,12.9,42.6,42.6,113.7,113.7,0,0,-,6553,-,-
2024/12/07 4:32:22,40.4,55,23.9,99,23.8,23.9,23.9,754.5,754.3,0,0,191,17.4,1.8,0.9,12.9,42.6,42.6,113.7,113.7,0,0,-,6553,-,-
2024/12/07 4:33:22,40.4,55,23.9,99,23.8,23.9,23.9,754.5,754.3,0,0,191,17.4,0,0.9,12.9,42.6,42.6,113.7,113.7,0,0,-,6553,-,-
2024/12/07 4:34:22,40.4,55,23.9,99,23.8,23.9,23.9,754.5,754.3,0,0,191,17.4,0,0.9,12.9,42.6,42.6,113.7,113.7,0,0,-,6553,-,-
2024/12/07 4:35:22,40.4,55,23.8,99,23.7,23.8,23.8,754.4,754.2,0,0,191,17.4,0,0.9,12.9,42.6,42.6,113.7,113.7,0,0,-,6553,-,-
2024/12/07 4:36:22,40.4,55,23.8,99,23.7,23.8,23.8,754.3,754.2,0,0,191,17.7,1.8,1.2,13.2,42.9,42.9,114.0,114.0,0,0,-,6553,-,-
2024/12/07 4:37:22,40.4,55,23.8,99,23.7,23.8,23.8,754.5,754.3,0,0,191,17.7,1.8,1.2,13.2,42.9,42.9,114.0,114.0,0,0,-,6553,-,-
2024/12/07 4:38:22,40.4,55,23.8,99,23.7,23.8,23.8,754.5,754.3,0,0,191,17.7,1.8,1.2,13.2,42.9,42.9,114.0,114.0,0,0,-,6553,-,-
2024/12/07 4:39:22,40.4,55,23.9,99,23.8,23.9,23.9,754.6,754.5,0,0,191,17.7,1.8,1.2,13.2,42.9,42.9,114.0,114.0,0,0,-,6553,-,-
2024/12/07 4:40:22,40.4,55,23.9,99,23.8,23.9,23.9,754.5,754.3,0,0,191,17.7,1.8,1.2,13.2,42.9,42.9,114.0,114.0,0,0,-,6553,-,-
2024/12/07 4:41:22,40.4,55,23.9,99,23.8,23.9,23.9,754.7,754.5,0,0,191,17.7,1.8,1.2,13.2,42.9,42.9,114.0,114.0,0,0,-,6553,-,-
