Time,Indoor Temperature(C),Indoor Humidity(%),Outdoor Temperature(C),Outdoor Humidity(%),Dew Point(C),Wind Chill(C),Heat Index(C),ABS Pressure(mmhg),REL Pressure(mmhg),Wind(m/s),Gust(m/s),Wind Direction(deg),Rain Event(mm),Rain Rate(mm/h),Hour Rain(mm),Daily Rain(mm),Weekly Rain(mm),Monthly Rain(mm),Yearly Rain(mm),Total Rain(mm),Solar Rad(w/m2),UVI,Soilmoisture(%),PM2.5(ug/m3),leafwetness(%),Temperature(C) 
2024/11/29 2:30:22,40.4,55,22.8,99,22.7,22.8,22.8,756.5,756.3,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 2:31:22,40.4,55,22.8,99,22.7,22.8,22.8,756.5,756.3,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 2:32:22,40.4,55,22.8,99,22.7,22.8,22.8,756.4,756.3,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 2:33:22,40.4,55,22.8,99,22.7,22.8,22.8,756.4,756.3,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 2:34:22,40.4,55,22.8,99,22.7,22.8,22.8,756.3,756.2,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 2:35:22,40.4,55,22.8,99,22.7,22.8,22.8,756.5,756.3,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 2:36:22,40.4,55,22.8,99,22.7,22.8,22.8,756.3,756.2,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 2:37:22,40.4,55,22.8,99,22.7,22.8,22.8,756.3,756.2,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 2:38:22,40.4,55,22.8,99,22.7,22.8,22.8,756.6,756.4,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 2:39:22,40.4,55,22.8,99,22.7,22.8,22.8,756.3,756.2,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 2:40:22,40.4,55,22.8,99,22.7,22.8,22.8,756.3,756.2,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 2:41:22,40.4,55,22.8,99,22.7,22.8,22.8,756.5,756.3,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 2:42:22,40.4,55,22.8,99,22.7,22.8,22.8,756.4,756.3,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 2:43:22,40.4,55,22.8,99,22.7,22.8,22.8,756.6,756.5,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 2:44:22,40.4,55,22.8,99,22.7,22.8,22.8,756.6,756.5,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 2:45:22,40.4,55,22.8,99,22.7,22.8,22.8,756.5,756.3,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 2:46:22,40.4,55,22.8,99,22.7,22.8,22.8,756.6,756.5,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 2:47:22,40.4,55,22.8,99,22.7,22.8,22.8,756.6,756.4,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 2:48:22,40.4,55,22.8,99,22.7,22.8,22.8,756.5,756.3,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 2:49:22,40.4,55,22.8,99,22.7,22.8,22.8,756.5,756.3,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 2:50:22,40.4,55,22.8,99,22.7,22.8,22.8,756.5,756.3,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 2:51:22,40.4,55,22.8,99,22.7,22.8,22.8,756.6,756.4,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 2:52:22,40.4,55,22.8,99,22.7,22.8,22.8,756.6,756.4,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 2:53:22,40.4,55,22.8,99,22.7,22.8,22.8,756.6,756.4,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 2:54:22,40.4,55,22.8,99,22.7,22.8,22.8,756.3,756.2,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 2:55:22,40.4,55,22.8,99,22.7,22.8,22.8,756.5,756.3,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 2:56:22,40.4,55,22.8,99,22.7,22.8,22.8,756.6,756.5,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 2:57:22,40.4,55,22.8,99,22.7,22.8,22.8,756.6,756.4,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 2:58:22,40.4,55,22.8,99,22.7,22.8,22.8,756.6,756.4,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 2:59:22,40.4,55,22.8,99,22.7,22.8,22.8,756.6,756.4,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:00:22,40.4,55,22.8,99,22.7,22.8,22.8,756.3,756.2,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:01:22,40.4,55,22.8,99,22.7,22.8,22.8,756.6,756.4,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:02:22,40.4,55,22.8,99,22.7,22.8,22.8,756.4,756.3,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:03:22,40.4,55,22.8,99,22.7,22.8,22.8,756.6,756.4,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:04:22,40.4,55,22.8,99,22.7,22.8,22.8,756.6,756.4,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:05:22,40.4,55,22.8,99,22.7,22.8,22.8,756.4,756.3,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:06:22,40.4,55,22.8,99,22.7,22.8,22.8,756.4,756.3,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:07:22,40.4,55,22.8,99,22.7,22.8,22.8,756.6,756.4,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:08:22,40.4,55,22.8,99,22.7,22.8,22.8,756.4,756.3,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:09:22,40.4,55,22.8,99,22.7,22.8,22.8,756.5,756.3,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:10:22,40.4,55,22.8,99,22.7,22.8,22.8,756.4,756.3,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:11:22,40.4,55,22.8,99,22.7,22.8,22.8,756.4,756.3,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:12:22,40.4,55,22.8,99,22.7,22.8,22.8,756.5,756.3,0.8,1.1,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:13:22,40.4,55,22.8,99,22.7,22.8,22.8,756.4,756.3,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:14:22,40.4,55,22.7,99,22.6,22.7,22.7,756.2,756.0,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:15:22,40.4,55,22.7,99,22.6,22.7,22.7,756.3,756.2,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:16:22,40.4,55,22.7,99,22.6,22.7,22.7,756.3,756.2,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:17:22,40.4,55,22.7,99,22.6,22.7,22.7,756.3,756.2,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:18:22,40.4,55,22.7,99,22.6,22.7,22.7,756.4,756.3,0.7,1.1,353,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:19:22,40.4,55,22.7,99,22.6,22.7,22.7,756.3,756.2,0,0,353,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:20:22,40.4,55,22.7,99,22.6,22.7,22.7,756.3,756.1,0,0,353,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:21:22,40.4,55,22.7,99,22.6,22.7,22.7,756.4,756.3,0.3,1.1,353,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:22:22,40.4,55,22.7,99,22.6,22.7,22.7,756.5,756.3,0,0,353,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:23:22,40.4,55,22.7,99,22.6,22.7,22.7,756.3,756.2,0,0,353,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:24:22,40.4,55,22.7,99,22.6,22.7,22.7,756.3,756.1,0,0,353,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:25:22,40.4,55,22.7,99,22.6,22.7,22.7,756.5,756.3,0,0,353,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:26:22,40.4,55,22.7,99,22.6,22.7,22.7,756.3,756.2,0,0,353,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:27:22,40.4,55,22.8,99,22.7,22.8,22.8,756.3,756.2,0,0,353,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:28:22,40.4,55,22.8,99,22.7,22.8,22.8,756.3,756.2,0.1,1.1,353,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:29:22,40.4,55,22.7,99,22.6,22.7,22.7,756.3,756.1,0,0,353,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:30:22,40.4,55,22.7,99,22.6,22.7,22.7,756.3,756.1,0.1,1.1,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:31:22,40.4,55,22.7,99,22.6,22.7,22.7,756.3,756.1,1.7,2.2,353,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:32:22,40.4,55,22.7,99,22.6,22.7,22.7,756.4,756.3,0.8,1.1,353,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:33:22,40.4,55,22.7,99,22.6,22.7,22.7,756.3,756.2,0,0,353,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:34:22,40.4,55,22.8,99,22.7,22.8,22.8,756.5,756.3,0,0,353,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:35:22,40.4,55,22.8,98,22.5,22.8,22.8,756.3,756.2,0.8,1.1,353,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:36:22,40.4,55,22.8,98,22.5,22.8,22.8,756.4,756.3,1.1,1.1,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:37:22,40.4,55,22.8,98,22.5,22.8,22.8,756.5,756.3,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:38:22,40.4,55,22.8,98,22.5,22.8,22.8,756.3,756.1,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:39:22,40.4,55,22.8,98,22.5,22.8,22.8,756.3,756.2,0,0,354,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:40:22,40.4,55,22.8,98,22.5,22.8,22.8,756.3,756.2,1.5,3.4,349,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:41:22,40.4,55,22.8,98,22.5,22.8,22.8,756.4,756.3,0.4,1.1,349,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:42:22,40.4,55,22.8,98,22.5,22.8,22.8,756.3,756.2,0.1,1.1,349,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:43:22,40.4,55,22.8,98,22.5,22.8,22.8,756.5,756.3,0,0,349,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:44:22,40.4,55,22.8,98,22.5,22.8,22.8,756.3,756.2,0.4,1.1,349,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:45:22,40.4,55,22.8,98,22.5,22.8,22.8,756.3,756.2,0,0,349,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:46:22,40.4,55,22.8,98,22.5,22.8,22.8,756.4,756.3,0,0,349,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:47:22,40.4,55,22.8,98,22.5,22.8,22.8,756.5,756.3,0,0,349,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:48:22,40.4,55,22.8,97,22.3,22.8,22.8,756.5,756.3,0,0,349,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:49:22,40.4,55,22.8,97,22.3,22.8,22.8,756.5,756.3,0,0,349,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:50:22,40.4,55,22.8,97,22.3,22.8,22.8,756.3,756.2,1.0,1.1,24,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:51:22,40.4,55,22.8,97,22.3,22.8,22.8,756.4,756.3,0.1,1.1,23,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:52:22,40.4,55,22.8,97,22.3,22.8,22.8,756.3,756.2,0,0,23,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:53:22,40.4,55,22.8,97,22.3,22.8,22.8,756.3,756.1,0,0,23,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:54:22,40.4,55,22.8,97,22.3,22.8,22.8,756.4,756.3,0,0,23,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:55:22,40.4,55,22.9,96,22.3,22.9,22.9,756.3,756.1,0.6,1.1,22,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:56:22,40.4,55,22.9,96,22.3,22.9,22.9,756.3,756.1,0,0,23,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:57:22,40.4,55,22.9,97,22.4,22.9,22.9,756.3,756.1,0,0,23,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:58:22,40.4,55,22.9,97,22.4,22.9,22.9,756.4,756.3,0,0,23,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 3:59:22,40.4,55,22.9,97,22.4,22.9,22.9,756.4,756.3,0,0,23,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:00:22,40.4,55,22.9,97,22.4,22.9,22.9,756.3,756.2,0,0,23,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:01:22,40.4,55,22.9,97,22.4,22.9,22.9,756.3,756.2,0,0,23,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:02:22,40.4,55,22.8,97,22.3,22.8,22.8,756.3,756.1,0,0,22,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:03:22,40.4,55,22.8,97,22.3,22.8,22.8,756.4,756.3,0,0,22,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:04:22,40.4,55,22.8,98,22.5,22.8,22.8,756.3,756.2,0,0,23,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:05:22,40.4,55,22.8,98,22.5,22.8,22.8,756.3,756.2,0,0,23,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:06:22,40.4,55,22.8,97,22.3,22.8,22.8,756.3,756.1,1.1,1.1,22,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:07:22,40.4,55,22.7,97,22.2,22.7,22.7,756.4,756.3,0,0,22,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:08:22,40.4,55,22.7,96,22.1,22.7,22.7,756.5,756.3,0,0,22,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:09:22,40.4,55,22.8,97,22.3,22.8,22.8,756.3,756.1,0,0,22,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:10:22,40.4,55,22.8,96,22.2,22.8,22.8,756.3,756.2,0,0,21,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:11:22,40.4,55,22.9,96,22.3,22.9,22.9,756.3,756.1,0,0,21,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:12:22,40.4,55,22.9,96,22.3,22.9,22.9,756.3,756.2,0,0,21,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:13:22,40.4,55,22.9,97,22.4,22.9,22.9,756.3,756.2,0,0,21,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:14:22,40.4,55,22.9,97,22.4,22.9,22.9,756.3,756.1,0,0,21,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:15:22,40.4,55,22.9,97,22.4,22.9,22.9,756.3,756.2,0,0,21,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:16:22,40.4,55,22.9,97,22.4,22.9,22.9,756.3,756.2,1.1,2.2,311,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:17:22,40.4,55,22.8,97,22.3,22.8,22.8,756.3,756.1,0.7,1.1,310,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:18:22,40.4,55,22.8,97,22.3,22.8,22.8,756.3,756.2,0,0,310,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:19:22,40.4,55,22.9,97,22.4,22.9,22.9,756.4,756.3,0,0,310,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:20:22,40.4,55,22.8,97,22.3,22.8,22.8,756.3,756.2,0,0,310,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:21:22,40.4,55,22.8,97,22.3,22.8,22.8,756.3,756.1,0,0,310,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:22:22,40.4,55,22.8,97,22.3,22.8,22.8,756.4,756.3,0,0,310,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:23:22,40.4,55,22.8,97,22.3,22.8,22.8,756.3,756.1,0,0,310,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:24:22,40.4,55,22.7,97,22.2,22.7,22.7,756.3,756.2,0,0,310,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:25:22,40.4,55,22.7,97,22.2,22.7,22.7,756.3,756.1,0,0,311,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:26:22,40.4,55,22.7,97,22.2,22.7,22.7,756.3,756.2,0,0,311,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:27:22,40.4,55,22.7,97,22.2,22.7,22.7,756.3,756.2,0.1,1.1,311,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:28:22,40.4,55,22.7,97,22.2,22.7,22.7,756.3,756.2,0,0,311,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:29:22,40.4,55,22.7,97,22.2,22.7,22.7,756.3,756.2,0,0,311,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:30:22,40.4,55,22.7,97,22.2,22.7,22.7,756.4,756.3,0,0,310,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:31:22,40.4,55,22.7,97,22.2,22.7,22.7,756.1,756.0,0,0,31,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:32:22,40.4,55,22.7,96,22.1,22.7,22.7,756.3,756.2,0,0,31,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:33:22,40.4,55,22.8,96,22.2,22.8,22.8,756.3,756.2,0,0,31,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:34:22,40.4,55,22.8,97,22.3,22.8,22.8,756.3,756.1,0,0,31,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:35:22,40.4,55,22.8,97,22.3,22.8,22.8,756.3,756.2,0,0,31,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:36:22,40.4,55,22.8,97,22.3,22.8,22.8,756.5,756.3,0,0,31,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:37:22,40.4,55,22.8,97,22.3,22.8,22.8,756.4,756.3,0,0,31,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:38:22,40.4,55,22.8,96,22.2,22.8,22.8,756.2,756.0,0,0,31,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:39:22,40.4,55,22.8,97,22.3,22.8,22.8,756.3,756.2,0.1,1.1,31,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:40:22,40.4,55,22.8,97,22.3,22.8,22.8,756.3,756.2,0,0,31,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:41:22,40.4,55,22.8,96,22.2,22.8,22.8,756.4,756.3,0,0,31,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:42:22,40.4,55,22.8,96,22.2,22.8,22.8,756.4,756.3,1.1,1.1,35,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:43:22,40.4,55,22.8,96,22.2,22.8,22.8,756.3,756.2,0.3,1.1,35,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:44:22,40.4,55,22.8,96,22.2,22.8,22.8,756.4,756.3,0,0,35,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:45:22,40.4,55,22.8,97,22.3,22.8,22.8,756.4,756.3,0,0,34,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:46:22,40.4,55,22.8,97,22.3,22.8,22.8,756.6,756.4,0,0,34,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:47:22,40.4,55,22.8,97,22.3,22.8,22.8,756.3,756.2,0,0,34,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:48:22,40.4,55,22.8,97,22.3,22.8,22.8,756.3,756.2,0,0,34,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:49:22,40.4,55,22.8,97,22.3,22.8,22.8,756.3,756.2,0,0,34,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:50:22,40.4,55,22.7,97,22.2,22.7,22.7,756.5,756.3,0,0,34,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:51:22,40.4,55,22.7,97,22.2,22.7,22.7,756.4,756.3,1.4,2.2,33,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:52:22,40.4,55,22.7,97,22.2,22.7,22.7,756.6,756.4,0,0,34,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:53:22,40.4,55,22.7,96,22.1,22.7,22.7,756.4,756.3,0,0,9,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:54:22,40.4,55,22.7,96,22.1,22.7,22.7,756.5,756.3,0.7,1.1,7,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:55:22,40.4,55,22.8,96,22.2,22.8,22.8,756.4,756.3,0.1,1.1,8,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:56:22,40.4,55,22.8,96,22.2,22.8,22.8,756.4,756.3,0,0,8,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:57:22,40.4,55,22.8,95,22.0,22.8,22.8,756.6,756.5,0.3,1.1,8,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:58:22,40.4,55,22.8,95,22.0,22.8,22.8,756.4,756.3,1.0,1.1,9,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 4:59:22,40.4,55,22.8,96,22.2,22.8,22.8,756.4,756.3,0,0,9,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
2024/11/29 5:00:22,40.4,55,22.9,96,22.3,22.9,22.9,756.4,756.3,0,0,9,61.5,0,0,0,61.5,61.5,61.5,61.5,0,0,-,6553,-,-
